ID	Type	ExType	ExTitle	ExTitleText	SeasonID	SeasonTitle	SeasonText	BannerID	BannerTitle	BannerText	Title	TitleText	DialogueID	IsSub	UnlockLevel	DialogueType
617	2	27	411234	RPG	3	320390	RPG就不能全点逃跑吗？	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiaoemo.png	320390	RPG就不能全点逃跑吗？	320185	第五节	2363	0	0	2
618	2	27	411234	RPG	3	320390	RPG就不能全点逃跑吗？	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiaoemo.png	320390	RPG就不能全点逃跑吗？	320186	第六节	2364	0	0	2
619	2	27	411234	RPG	3	320390	RPG就不能全点逃跑吗？	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiaoemo.png	320390	RPG就不能全点逃跑吗？	320187	第七节	2365	0	0	2
620	2	27	411234	RPG	3	320390	RPG就不能全点逃跑吗？	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiaoemo.png	320390	RPG就不能全点逃跑吗？	320188	第八节	2366	0	0	2
621	2	27	411234	RPG	3	320390	RPG就不能全点逃跑吗？	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiaoemo.png	320390	RPG就不能全点逃跑吗？	320189	第九节	2367	0	0	2
622	2	27	411234	RPG	3	320390	RPG就不能全点逃跑吗？	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiaoemo.png	320390	RPG就不能全点逃跑吗？	320208	第十节	2368	0	0	2
623	2	27	411234	RPG	4	320480	再闯魔王城	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3165	再闯魔王城	320181	第一节	2380	0	0	2
624	2	27	411234	RPG	4	320480	再闯魔王城	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3165	再闯魔王城	320182	第二节	2381	0	0	2
625	2	27	411234	RPG	4	320480	再闯魔王城	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3165	再闯魔王城	320183	第三节	2382	0	0	2
626	2	27	411234	RPG	4	320480	再闯魔王城	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3165	再闯魔王城	320184	第四节	2383	0	0	2
627	2	27	411234	RPG	4	320480	再闯魔王城	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3165	再闯魔王城	320185	第五节	2384	0	0	2
628	2	27	411234	RPG	4	320480	再闯魔王城	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/juzheng002.png	3165	再闯魔王城	320186	第六节	2385	0	0	2
629	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320181	第一节	617	0	8197	999
630	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320182	第二节	618	0	8197	999
631	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320183	第三节	619	0	8198	999
632	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320184	第四节	628	1	8199	999
633	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320185	第五节	629	1	8200	999
634	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320186	第六节	630	1	8202	999
635	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320187	第七节	620	0	8203	999
636	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320188	第八节	621	0	8204	999
637	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320189	第九节	622	0	8204	999
638	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320208	第十节	623	0	8205	999
639	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320210	第十一节	631	1	8206	999
640	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320251	第十二节	632	1	8208	999
641	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320252	第十三节	624	0	8209	999
642	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320253	第十四节	633	1	8210	999
643	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320254	第十五节	625	0	8212	999
644	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320267	第十六节	626	0	8212	999
645	1	2	260005	新生篇	27	320172	第七章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260216	辉光	320268	第十七节	627	0	8212	999
646	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320181	第一节	634	0	0	999
647	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320182	第二节	635	0	0	999
648	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320183	第三节	636	0	0	999
649	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320184	第四节	637	0	0	999
650	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320185	第五节	638	0	0	999
651	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320186	第六节	639	0	0	999
652	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320187	第七节	640	0	0	999
653	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320188	第八节	641	0	0	999
654	2	25	320300	荆棘城	2	320301	赤焰的记忆	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/BloodRose.png	320301	赤焰的记忆	320189	第九节	642	0	0	999
655	2	100	320298	其他	8	320303	雾月镇魂歌	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320303	雾月镇魂歌	320181	第一节	643	0	0	999
656	2	100	320298	其他	8	320303	雾月镇魂歌	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320303	雾月镇魂歌	320182	第二节	644	0	0	999
657	2	100	320298	其他	8	320303	雾月镇魂歌	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320303	雾月镇魂歌	320183	第三节	645	0	0	999
658	2	100	320298	其他	8	320303	雾月镇魂歌	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320303	雾月镇魂歌	320184	第四节	646	0	0	999
659	2	100	320298	其他	8	320303	雾月镇魂歌	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320303	雾月镇魂歌	320185	第五节	647	0	0	999
660	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320181	第一节	648	0	8351	999
661	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320182	第二节	649	0	8351	999
662	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320183	第三节	650	0	8352	999
663	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320184	第四节	661	1	8354	999
664	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320185	第五节	651	0	8355	999
665	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320186	第六节	652	0	8356	999
666	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320187	第七节	653	0	8356	999
667	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320188	第八节	654	0	8356	999
668	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320189	第九节	655	0	8357	999
669	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320208	第十节	656	0	8358	999
670	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320210	第十一节	662	1	8359	999
671	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320251	第十二节	657	0	8360	999
672	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320252	第十三节	663	1	8361	999
673	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320253	第十四节	658	0	8362	999
674	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320254	第十五节	659	0	8362	999
675	1	3	320302	传承篇	1	320161	第一章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/fuhua.png	320304	狐念	320267	第十六节	660	0	8362	999
676	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320181	第一节	664	0	8213	999
677	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320182	第二节	665	0	8213	999
678	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320183	第三节	666	0	8214	999
679	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320184	第四节	676	1	8215	999
680	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320185	第五节	667	0	8216	999
681	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320186	第六节	677	1	8217	999
682	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320187	第七节	668	0	8218	999
683	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320188	第八节	678	1	8219	999
684	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320189	第九节	669	0	8220	999
685	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320208	第十节	670	0	8220	999
686	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320210	第十一节	671	0	8220	999
687	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320251	第十二节	672	0	8221	999
688	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320252	第十三节	679	1	8223	999
689	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320253	第十四节	673	0	8224	999
690	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320254	第十五节	680	1	8225	999
691	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320267	第十六节	681	1	8227	999
692	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320268	第十七节	674	0	8228	999
693	1	2	260005	新生篇	28	320174	第八章	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/KyusyoKiana.png	260224	裁决	320269	第十八节	675	0	8228	999
694	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320181	第一节	682	0	0	999
695	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320182	第二节	683	0	0	999
696	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320183	第三节	684	0	0	999
697	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320184	第四节	685	0	0	999
698	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320185	第五节	686	0	0	999
699	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320186	第六节	687	0	0	999
700	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320187	第七节	688	0	0	999
701	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320188	第八节	689	0	0	999
702	2	100	320298	其他	9	320305	重生的荣光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kalian.png	320305	重生的荣光	320189	第九节	690	0	0	999
703	2	5	19984	里世界	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiling003.png	320299	铸魂者	320182	第二节	696	0	0	999
704	2	5	19984	里世界	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiling003.png	320299	铸魂者	320183	第三节	697	0	0	999
705	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320181	第一节	698	0	0	999
706	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320182	第二节	699	0	0	999
707	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320183	第三节	700	0	0	999
708	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320184	第四节	701	0	0	999
709	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320185	第五节	702	0	0	999
710	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320186	第六节	703	0	0	999
711	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320187	第七节	704	0	0	999
712	2	100	320298	其他	10	320335	智能的终点	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320335	智能的终点	320188	第八节	705	0	0	999
713	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320181	第一节	706	0	0	999
714	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320182	第二节	707	0	0	999
715	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320183	第三节	708	0	0	999
716	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320184	第四节	709	0	0	999
717	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320185	第五节	710	0	0	999
718	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320186	第六节	711	0	0	999
719	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320187	第七节	712	0	0	999
720	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320188	第八节	713	0	0	999
721	2	100	320298	其他	11	320336	守护之剑	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aisha.png	320336	守护之剑	320189	第九节	714	0	0	999
722	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320181	第一节	715	0	0	999
723	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320182	第二节	716	0	0	999
724	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320183	第三节	717	0	0	999
725	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320184	第四节	718	0	0	999
726	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320185	第五节	719	0	0	999
727	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320186	第六节	720	0	0	999
728	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320187	第七节	721	0	0	999
729	2	100	320298	其他	12	320337	鲜红的妒火	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xuezhilvzhe.png	320337	鲜红的妒火	320188	第八节	722	0	0	999
730	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320181	第一节	723	0	0	999
731	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320182	第二节	724	0	0	999
732	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320183	第三节	725	0	0	999
733	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320184	第四节	726	0	0	999
734	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320185	第五节	727	0	0	999
735	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320186	第六节	728	0	0	999
736	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320187	第七节	729	0	0	999
737	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320188	第八节	730	0	0	999
738	2	100	320298	其他	13	320338	不屈的辉光	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/spfire.png	320338	不屈的辉光	320189	第九节	731	0	0	999
739	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320181	第一节	732	0	0	999
740	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320182	第二节	733	0	0	999
741	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320183	第三节	734	0	0	999
742	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320184	第四节	735	0	0	999
743	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320185	第五节	736	0	0	999
744	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320186	第六节	737	0	0	999
745	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320187	第七节	738	0	0	999
746	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320188	第八节	739	0	0	999
747	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320189	第九节	740	0	0	999
748	2	100	320298	其他	14	320339	血缘之绊	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/kekeliya.png	320339	血缘之绊	320208	第十节	741	0	0	999
749	2	5	19984	里世界	4	320193	第四季	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/xiling003.png	320299	铸魂者	320184	第四节	742	0	0	999
750	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320181	第一节	743	0	0	999
751	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320182	第二节	744	0	0	999
752	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320183	第三节	745	0	0	999
753	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320184	第四节	746	0	0	999
754	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320185	第五节	747	0	0	999
755	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320186	第六节	748	0	0	999
756	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320187	第七节	749	0	0	999
757	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320188	第八节	750	0	0	999
758	2	100	320298	其他	15	320340	量子童话	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/DeepSea2.png	320340	量子童话	320189	第九节	751	0	0	999
759	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320181	第一节	752	0	0	999
760	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320182	第二节	753	0	0	999
761	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320183	第三节	754	0	0	999
762	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320184	第四节	755	0	0	999
763	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320185	第五节	756	0	0	999
764	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320186	第六节	757	0	0	999
765	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320187	第七节	758	0	0	999
766	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320188	第八节	759	0	0	999
767	2	100	320298	其他	16	320341	雷鸣的灼痕	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aimis.png	320341	雷鸣的灼痕	320189	第九节	760	0	0	999
768	2	100	320298	其他	17	320342	超维视界	http://static-image.benghuai.com/hsod2_webview/images/broadcast_top/ui/aila.png	320342	超维视界	320181	第一节	761	0	0	999
