DialogueID	DialogueText	RoleID	RoleStorySide	RoleFace	RoleMotion	isMotionFirst	RoleDelay	ItemShowCaseID	CGID	BGID	EffectID	isEffectFirst	EffectDelay	EffectDuration	SoundID	SoundDelay	SoundDuration	BGMID
520	95741	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	95742	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	95743	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95581	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95582	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95583	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95584	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95585	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95586	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95587	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95588	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95589	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95590	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95591	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95592	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95593	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95594	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95595	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95596	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	95597	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95652	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95653	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95654	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95655	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95656	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95657	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95658	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95659	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95660	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95662	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95664	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95665	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95666	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95667	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95670	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95673	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95674	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95675	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	95676	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95611	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95612	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95613	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95614	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95615	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95616	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95618	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95619	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95620	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95621	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95622	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95623	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95624	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95625	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95626	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95627	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95628	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95629	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95630	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95631	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95632	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95633	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95634	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	95635	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95744	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95745	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95746	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95747	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95748	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95749	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95750	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95751	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95752	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95753	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95754	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95756	665	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95757	665	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95758	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95759	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95760	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95761	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	95762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95535	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95536	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95537	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95538	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95539	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95540	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95541	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95542	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95543	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95545	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95546	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95547	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95548	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95549	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95550	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95551	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95553	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95554	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95555	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95556	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95557	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95558	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95559	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	95560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95561	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95562	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95563	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95564	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95565	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95567	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95569	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95571	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95573	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95574	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95575	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95576	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95577	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95578	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95579	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	95580	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95598	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95599	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95600	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95602	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95603	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95604	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95606	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95607	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95608	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95609	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	95610	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95637	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95638	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95639	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95640	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95642	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95643	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95644	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95647	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95648	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95649	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95650	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	95651	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95678	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95679	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95680	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95681	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95682	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95683	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95684	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95685	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95686	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95687	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95688	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95689	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95690	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95692	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95693	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95694	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95695	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95696	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95697	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95698	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95699	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95701	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95702	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95703	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95704	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95706	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95707	929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	95708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95764	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95765	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95766	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95767	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95768	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95769	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95770	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95771	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95772	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95773	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95774	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95775	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95776	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95777	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95778	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95779	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95780	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95781	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95782	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95783	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95784	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95785	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95786	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95787	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	95788	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95790	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95791	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95792	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95793	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95794	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95795	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95796	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95797	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95798	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95799	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95800	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95801	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95802	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95803	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95804	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95806	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95807	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95808	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95809	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95810	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95811	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95812	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95813	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95814	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95815	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95816	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95817	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	95818	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95819	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95820	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95821	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95822	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95823	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95824	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95825	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95826	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95827	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95828	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95829	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95830	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95831	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95832	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95833	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95834	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95835	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95836	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95837	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95838	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	95839	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95841	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95842	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95843	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95844	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95846	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95847	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95848	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95849	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95850	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95852	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95853	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95854	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95855	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95856	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95857	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95858	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95859	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95860	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95862	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95863	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95864	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95865	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95867	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95868	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95869	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95870	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95871	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95872	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	95873	19	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95877	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95878	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95879	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95880	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95881	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95882	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95883	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95884	802	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95885	924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95886	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95887	924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95888	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95889	924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95890	809	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95891	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95892	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95893	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95894	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95895	809	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95896	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95897	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95898	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95899	809	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95900	810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95901	809	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95902	809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95903	802	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95904	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95906	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95907	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95908	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95909	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95910	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95911	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95912	621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95913	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95914	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95915	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	95916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
