DialogueID	Type	UnLockLevelID	DialogueText	ChoiceID	RoleID	FaceID	RoleStorySide	RoleOverLap	RoleDisplayOff	RoleMotion	isMotionFirst	RoleDelay	EffectID	isEffectFirst	EffectDelay	EffectDuration	EffectPara	BGID	CGID	CGLocation	CGScale	ItemShowCaseID	SoundID	SoundDelay	SoundDuration	BGMID	BGMtype	SpineCG	SpineCGAction	SkipDisabled	StoryType
10527	3	402020	729137	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729138	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729139	0	805	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729140	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729141	0	805	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729142	0	30547	5	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729143	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729144	0	30547	7	0	0	0	9	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729145	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729146	0	802	0	2	0	0	0	0	0	14	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729147	0	802	0	2	0	0	0	0	0	1	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729148	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729149	0	30547	4	0	0	0	10	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	12	0	0	78	1	0	0	0	0
10527	3	402020	729150	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729151	0	30547	3	0	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729152	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729153	0	30547	4	0	0	0	10	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	12	0	0	78	1	0	0	0	0
10527	3	402020	729154	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10527	3	402020	729155	0	30547	4	0	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	78	1	0	0	0	0
10528	3	402020	729156	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729157	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729158	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729159	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729160	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729161	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729162	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729163	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729164	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729165	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729166	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729167	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729168	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729169	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729170	0	30547	3	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729171	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729172	0	30547	4	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729173	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729174	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729175	0	30547	4	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729176	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729177	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729178	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729179	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729180	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729181	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729182	0	30547	4	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729183	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729184	0	30547	7	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729185	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729186	0	30547	7	2	0	0	10	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	729187	0	802	0	2	0	0	0	0	0	24	0	0	0	0;0	0	0	0	0	0	0	0	0	131	0	0	0	0	0
10528	3	402020	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729189	0	30547	7	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729190	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729191	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729192	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729193	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729194	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729195	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729196	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729197	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729198	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729199	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729200	0	30547	4	2	0	0	10	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729201	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729202	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729203	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729204	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729205	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729206	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729207	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729208	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729209	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729210	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729211	0	30547	7	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729212	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729213	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729214	0	30547	7	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729215	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729216	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729217	0	30547	2	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729218	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729219	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729220	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729221	0	30547	2	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729222	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729223	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729224	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729225	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729226	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	015/016_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729227	0	30537	7	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729228	0	30547	5	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729229	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729230	0	30537	4	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729231	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729232	0	30547	7	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729233	0	30547	7	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729234	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729235	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729236	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729237	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729238	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729239	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729240	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729241	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729242	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729243	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729245	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729246	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729247	0	30547	4	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729248	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729249	0	30547	4	2	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729250	0	30706	0	2	0	0	0	0	0	0	0	0	0	0;0	019/036_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10528	3	402020	729251	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729252	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729254	0	805	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729255	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	39	0	0	0	0	0	0	0	0
10528	3	402020	729256	0	30707	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729257	0	30547	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729258	0	30707	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	3	402020	729259	0	30707	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729260	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729261	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729262	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729263	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729264	0	30547	5	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729265	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729266	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729267	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729268	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729269	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729270	0	30547	2	0	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729271	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729272	0	30707	0	1	0	0	0	0	0	0	0	0	0	0;0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
10529	3	402020	729273	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729274	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729276	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729277	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	39	0	0	0	0	0	0	0	0
10529	3	402020	729278	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729279	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729280	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729281	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729282	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729283	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729284	0	30546	0	1	0	1	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729285	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729286	0	30552	0	1	0	1	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729287	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729288	0	802	0	2	0	0	0	0	0	1	0	0	0	0;0	007/006_1280x720	0	0	0	0	2	0	0	100	0	0	0	0	0
10529	3	402020	729289	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729290	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729291	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729292	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	007/006_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729293	0	30546	7	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729294	0	805	0	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729295	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729296	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729297	0	30546	3	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729298	0	802	0	2	0	0	0	0	0	24	0	0	0	0;0	019/038_1280x720	0	0	0	0	4	0	0	100	0	0	0	0	0
10529	3	402020	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0;0	019/038_1280x720	0	0	0	0	49	0	3	100	0	0	0	0	0
10529	3	402020	729300	0	0	0	2	0	0	0	0	0	24	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729301	0	0	0	2	0	0	0	0	0	19	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	100	0	0	0	0	0
10529	3	402020	729302	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729303	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729304	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729306	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729307	0	30546	5	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729308	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729309	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729310	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729311	0	30546	5	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729312	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	27	0	0	38	0	0	0	0	0
10529	3	402020	729313	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729314	0	30546	7	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729315	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729316	0	30546	0	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729317	0	30547	4	0	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729318	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729319	0	30547	0	0	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729320	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729321	0	30547	2	0	0	0	8	2	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729322	0	30546	0	1	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	38	0	0	0	0	0
10529	3	402020	729323	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729324	0	802	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	3	402020	729325	0	30551	0	2	0	0	0	0	0	0	0	0	0	0;0	019/038_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
